index,srv-geo_autoscaler_requested_pods,srv-geo_autoscaler_terminating_pods,srv-geo_autoscaler_actual_pods,srv-geo_activator_request_concurrency,srv-geo_autoscaler_desired_pods,srv-geo_autoscaler_stable_request_concurrency,srv-geo_autoscaler_panic_request_concurrency,srv-geo_autoscaler_target_concurrency_per_pod,srv-geo_autoscaler_excess_burst_capacity,srv-geo_container_cpu_usage_seconds_total,srv-profile_autoscaler_requested_pods,srv-profile_autoscaler_terminating_pods,srv-profile_autoscaler_actual_pods,srv-profile_activator_request_concurrency,srv-profile_autoscaler_desired_pods,srv-profile_autoscaler_stable_request_concurrency,srv-profile_autoscaler_panic_request_concurrency,srv-profile_autoscaler_target_concurrency_per_pod,srv-profile_autoscaler_excess_burst_capacity,srv-profile_container_cpu_usage_seconds_total,srv-rate_autoscaler_requested_pods,srv-rate_autoscaler_terminating_pods,srv-rate_autoscaler_actual_pods,srv-rate_activator_request_concurrency,srv-rate_autoscaler_desired_pods,srv-rate_autoscaler_stable_request_concurrency,srv-rate_autoscaler_panic_request_concurrency,srv-rate_autoscaler_target_concurrency_per_pod,srv-rate_autoscaler_excess_burst_capacity,srv-rate_container_cpu_usage_seconds_total,srv-reservation_autoscaler_requested_pods,srv-reservation_autoscaler_terminating_pods,srv-reservation_autoscaler_actual_pods,srv-reservation_activator_request_concurrency,srv-reservation_autoscaler_desired_pods,srv-reservation_autoscaler_stable_request_concurrency,srv-reservation_autoscaler_panic_request_concurrency,srv-reservation_autoscaler_target_concurrency_per_pod,srv-reservation_autoscaler_excess_burst_capacity,srv-reservation_container_cpu_usage_seconds_total,srv-search_autoscaler_requested_pods,srv-search_autoscaler_terminating_pods,srv-search_autoscaler_actual_pods,srv-search_activator_request_concurrency,srv-search_autoscaler_desired_pods,srv-search_autoscaler_stable_request_concurrency,srv-search_autoscaler_panic_request_concurrency,srv-search_autoscaler_target_concurrency_per_pod,srv-search_autoscaler_excess_burst_capacity,srv-search_container_cpu_usage_seconds_total
1759426582,3.0,0.0,3.0,3.0,4.764451,0.0,7.0,-181.0,0.6546646371181322,3.0,2.0,3.0,3.0,0.861071,0.0,7.0,-181.0,0.01979785097184197,3.0,2.0,1.0,4.0,745.083835,0.0,7.0,-191.0,0.30279442951255,3.0,2.0,3.0,3.0,0.655852,0.0,7.0,-181.0,0.03563124136184923,3.0,0.0,3.0,6.0,1422.674702,0.0,7.0,-181.0,0.7764028856983842
1759426587,3.0,0.0,3.0,3.0,3.605642,0.0,7.0,-181.0,0.6003701931000549,0.0,4.0,1.0,0.0,-1e-06,0.0,7.0,-201.0,0.022057844790222925,3.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,0.2959565674230031,0.0,4.0,1.0,0.0,0.0,0.0,7.0,-201.0,0.03266766897384281,3.0,0.0,3.0,5.0,29.903442,0.0,7.0,-181.0,0.8152173558923855
1759426592,3.0,0.0,3.0,3.0,3.605642,0.0,7.0,-181.0,0.6595706550723411,0.0,4.0,1.0,0.0,-1e-06,0.0,7.0,-201.0,0.02260881198782356,3.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,0.2458312909046571,0.0,4.0,1.0,0.0,0.0,0.0,7.0,-201.0,0.030750325821503884,3.0,0.0,3.0,5.0,29.903442,0.0,7.0,-181.0,0.8366298358073353
1759426597,3.0,0.0,3.0,3.0,3.605642,0.0,7.0,-181.0,0.671124673674483,0.0,4.0,1.0,0.0,-1e-06,0.0,7.0,-201.0,0.017722499179040813,3.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,0.21514289959874394,0.0,4.0,1.0,0.0,0.0,0.0,7.0,-201.0,0.02594095555166482,3.0,0.0,3.0,5.0,29.903442,0.0,7.0,-181.0,0.8201761260398961
1759426602,3.0,0.0,3.0,3.0,3.605642,0.0,7.0,-181.0,0.6537238279093354,0.0,4.0,1.0,0.0,-1e-06,0.0,7.0,-201.0,0.01776083325911212,3.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,0.20679763067649737,0.0,4.0,1.0,0.0,0.0,0.0,7.0,-201.0,0.025393095782768323,3.0,0.0,3.0,5.0,29.903442,0.0,7.0,-181.0,0.7854671149328565
1759426607,3.0,0.0,3.0,3.0,3.605642,0.0,7.0,-181.0,0.7102620176651341,0.0,4.0,1.0,0.0,-1e-06,0.0,7.0,-201.0,0.012884352734311577,3.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,0.09939153863642855,0.0,4.0,1.0,0.0,0.0,0.0,7.0,-201.0,0.007443670837228138,3.0,0.0,3.0,5.0,29.903442,0.0,7.0,-181.0,0.8741437519938444
1759426612,3.0,0.0,3.0,3.0,3.605642,0.0,7.0,-181.0,0.6230846682202593,0.0,4.0,1.0,0.0,-1e-06,0.0,7.0,-201.0,0.010283379470367544,3.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,0.06806438145999147,0.0,4.0,1.0,0.0,0.0,0.0,7.0,-201.0,0.01420681051998275,3.0,0.0,3.0,5.0,29.903442,0.0,7.0,-181.0,0.8856789841788018
1759426617,3.0,0.0,3.0,3.0,2.408414,0.0,7.0,-181.0,0.6605523972386315,3.0,0.0,3.0,3.0,0.433722,0.0,7.0,-181.0,0.019034322310709707,3.0,2.0,1.0,3.0,640.206516,0.0,7.0,-201.0,0.1688205247017175,3.0,0.0,3.0,3.0,2.269688,0.0,7.0,-181.0,0.015835183404977384,3.0,0.0,3.0,6.0,1098.473472,0.0,7.0,-181.0,0.82373101466924
1759426622,3.0,0.0,3.0,3.0,2.408414,0.0,7.0,-181.0,0.6726318203747139,3.0,0.0,3.0,3.0,0.433722,0.0,7.0,-181.0,0.01797164863976163,3.0,2.0,1.0,3.0,640.206516,0.0,7.0,-201.0,0.20313802420207291,3.0,0.0,3.0,3.0,2.269688,0.0,7.0,-181.0,0.05772670677555352,3.0,0.0,3.0,6.0,1098.473472,0.0,7.0,-181.0,0.8360229787059515
1759426627,3.0,0.0,3.0,3.0,2.408414,0.0,7.0,-181.0,0.6511099566615557,3.0,0.0,3.0,3.0,0.433722,0.0,7.0,-181.0,0.021210576713333228,3.0,2.0,1.0,3.0,640.206516,0.0,7.0,-201.0,0.21800507390724255,3.0,0.0,3.0,3.0,2.269688,0.0,7.0,-181.0,0.08399735684131374,3.0,0.0,3.0,6.0,1098.473472,0.0,7.0,-181.0,0.8378948053537747
1759426632,3.0,0.0,3.0,3.0,2.408414,0.0,7.0,-181.0,0.6284908644055316,3.0,0.0,3.0,3.0,0.433722,0.0,7.0,-181.0,0.022321064703924667,3.0,2.0,1.0,3.0,640.206516,0.0,7.0,-201.0,0.21318322594779607,3.0,0.0,3.0,3.0,2.269688,0.0,7.0,-181.0,0.09642525942374407,3.0,0.0,3.0,6.0,1098.473472,0.0,7.0,-181.0,0.834947516252831
1759426637,3.0,0.0,3.0,3.0,2.408414,0.0,7.0,-181.0,0.5979805982077322,3.0,0.0,3.0,3.0,0.433722,0.0,7.0,-181.0,0.024466952048984036,3.0,2.0,1.0,3.0,640.206516,0.0,7.0,-201.0,0.25625841382774395,3.0,0.0,3.0,3.0,2.269688,0.0,7.0,-181.0,0.08489255860480657,3.0,0.0,3.0,6.0,1098.473472,0.0,7.0,-181.0,0.7147356178768481
1759426637,3.0,0.0,3.0,3.0,2.408414,0.0,7.0,-181.0,0.626821632728452,3.0,0.0,3.0,3.0,0.433722,0.0,7.0,-181.0,0.024466952048984036,3.0,2.0,1.0,3.0,640.206516,0.0,7.0,-201.0,,3.0,0.0,3.0,3.0,2.269688,0.0,7.0,-181.0,0.06676891754316953,3.0,0.0,3.0,6.0,1098.473472,0.0,7.0,-181.0,0.7847992893008774
1759426642,3.0,0.0,3.0,3.0,2.408414,0.0,7.0,-181.0,0.5477580706620522,3.0,0.0,3.0,3.0,0.433722,0.0,7.0,-181.0,0.018405253102283574,3.0,2.0,1.0,3.0,640.206516,0.0,7.0,-201.0,,3.0,0.0,3.0,3.0,2.269688,0.0,7.0,-181.0,0.0823540117162807,3.0,0.0,3.0,6.0,1098.473472,0.0,7.0,-181.0,0.7673405235860099
1759426647,3.0,0.0,3.0,6.0,35.725975,0.0,7.0,-181.0,0.5370448786970252,1.0,5.0,1.0,1.0,0.0,0.0,7.0,-181.0,0.02201789705908254,3.0,0.0,0.0,3.0,931.486364,0.0,7.0,-211.0,,1.0,5.0,1.0,1.0,-1e-06,0.0,7.0,-181.0,0.09514678495436733,3.0,0.0,3.0,6.0,910.191583,0.0,7.0,-181.0,0.7030611555834481
1759426652,3.0,0.0,3.0,6.0,35.725975,0.0,7.0,-181.0,0.48885860073235243,1.0,5.0,1.0,1.0,0.0,0.0,7.0,-181.0,0.030189220303511385,3.0,0.0,0.0,3.0,931.486364,0.0,7.0,-211.0,,1.0,5.0,1.0,1.0,-1e-06,0.0,7.0,-181.0,0.11538713337368059,3.0,0.0,3.0,6.0,910.191583,0.0,7.0,-181.0,0.5785231213298739
1759426657,3.0,0.0,3.0,6.0,35.725975,0.0,7.0,-181.0,0.3397459563646612,1.0,5.0,1.0,1.0,0.0,0.0,7.0,-181.0,0.03054488568359149,3.0,0.0,0.0,3.0,931.486364,0.0,7.0,-211.0,,1.0,5.0,1.0,1.0,-1e-06,0.0,7.0,-181.0,0.11368704082538182,3.0,0.0,3.0,6.0,910.191583,0.0,7.0,-181.0,0.5192398176940605
1759426662,3.0,0.0,3.0,6.0,35.725975,0.0,7.0,-181.0,0.34852981436169356,1.0,5.0,1.0,1.0,0.0,0.0,7.0,-181.0,0.03008946750108479,3.0,0.0,0.0,3.0,931.486364,0.0,7.0,-211.0,,1.0,5.0,1.0,1.0,-1e-06,0.0,7.0,-181.0,0.11419308928980904,3.0,0.0,3.0,6.0,910.191583,0.0,7.0,-181.0,0.4911545131426013
1759426667,3.0,0.0,3.0,6.0,35.725975,0.0,7.0,-181.0,0.32668968426585365,1.0,5.0,1.0,1.0,0.0,0.0,7.0,-181.0,0.011602938795787244,3.0,0.0,0.0,3.0,931.486364,0.0,7.0,-211.0,,1.0,5.0,1.0,1.0,-1e-06,0.0,7.0,-181.0,0.054786534726112,3.0,0.0,3.0,6.0,910.191583,0.0,7.0,-181.0,0.34249786183150877
1759426672,3.0,0.0,3.0,6.0,35.725975,0.0,7.0,-181.0,0.2172428835848942,1.0,5.0,1.0,1.0,0.0,0.0,7.0,-181.0,0.012458952293448422,3.0,0.0,0.0,3.0,931.486364,0.0,7.0,-211.0,,1.0,5.0,1.0,1.0,-1e-06,0.0,7.0,-181.0,0.03712967701823307,3.0,0.0,3.0,6.0,910.191583,0.0,7.0,-181.0,0.29832349268029895
1759426677,3.0,0.0,3.0,3.0,0.006548,0.0,7.0,-181.0,0.13419799694777193,0.0,5.0,1.0,3.0,0.000602,0.0,7.0,-201.0,0.01225533956142638,3.0,0.0,0.0,0.0,0.0,0.0,7.0,-181.0,0.0027919782029292577,0.0,5.0,1.0,3.0,0.036762,0.0,7.0,-201.0,0.04029168704807299,3.0,0.0,3.0,3.0,0.254091,0.0,7.0,-181.0,0.2439357212578672
1759426682,3.0,0.0,3.0,3.0,0.006548,0.0,7.0,-181.0,0.13419799694777193,0.0,5.0,1.0,3.0,0.000602,0.0,7.0,-201.0,0.012340670427840681,3.0,0.0,0.0,0.0,0.0,0.0,7.0,-181.0,0.003327580785787553,0.0,5.0,1.0,3.0,0.036762,0.0,7.0,-201.0,0.03855844441803698,3.0,0.0,3.0,3.0,0.254091,0.0,7.0,-181.0,0.1000077057666924
1759426687,3.0,0.0,3.0,3.0,0.006548,0.0,7.0,-181.0,0.058212876667473545,0.0,5.0,1.0,3.0,0.000602,0.0,7.0,-201.0,0.019700770257679287,3.0,0.0,0.0,0.0,0.0,0.0,7.0,-181.0,0.05815865883385194,0.0,5.0,1.0,3.0,0.036762,0.0,7.0,-201.0,0.07690167565684966,3.0,0.0,3.0,3.0,0.254091,0.0,7.0,-181.0,0.10581216789844539
1759426692,3.0,0.0,3.0,3.0,0.006548,0.0,7.0,-181.0,0.058212876667473545,0.0,5.0,1.0,3.0,0.000602,0.0,7.0,-201.0,0.020204360714246587,3.0,0.0,0.0,0.0,0.0,0.0,7.0,-181.0,0.07148708670987786,0.0,5.0,1.0,3.0,0.036762,0.0,7.0,-201.0,0.059586512365683506,3.0,0.0,3.0,3.0,0.254091,0.0,7.0,-181.0,0.08222397649073307
1759426697,3.0,0.0,3.0,3.0,0.006548,0.0,7.0,-181.0,0.06666108980471344,0.0,5.0,1.0,3.0,0.000602,0.0,7.0,-201.0,0.016557792363689643,3.0,0.0,0.0,0.0,0.0,0.0,7.0,-181.0,0.08350473438487466,0.0,5.0,1.0,3.0,0.036762,0.0,7.0,-201.0,0.06464011962761342,3.0,0.0,3.0,3.0,0.254091,0.0,7.0,-181.0,0.0609776052310457
1759426697,3.0,0.0,3.0,3.0,0.006548,0.0,7.0,-181.0,0.07848638239978892,0.0,5.0,1.0,3.0,0.000602,0.0,7.0,-201.0,0.02217483248069589,3.0,0.0,0.0,0.0,0.0,0.0,7.0,-181.0,0.08350473438487466,0.0,5.0,1.0,3.0,0.036762,0.0,7.0,-201.0,0.14460452318593067,3.0,0.0,3.0,3.0,0.254091,0.0,7.0,-181.0,0.1492138999931487
1759426702,3.0,0.0,3.0,3.0,0.006548,0.0,7.0,-181.0,0.06865654340088695,0.0,5.0,1.0,3.0,0.000602,0.0,7.0,-201.0,0.022846541059530833,3.0,0.0,0.0,0.0,0.0,0.0,7.0,-181.0,0.0962975596780423,0.0,5.0,1.0,3.0,0.036762,0.0,7.0,-201.0,0.1576674645278148,3.0,0.0,3.0,3.0,0.254091,0.0,7.0,-181.0,0.1991132808147765
1759426707,3.0,0.0,3.0,3.0,1.878339,0.0,7.0,-181.0,0.1680477724084988,0.0,5.0,1.0,0.0,0.0,0.0,7.0,-201.0,0.022353919695794238,3.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,0.07732835833333333,0.0,5.0,1.0,0.0,0.0,0.0,7.0,-201.0,0.14619527495762488,3.0,0.0,3.0,3.0,17.184219,0.0,7.0,-181.0,0.1991132808147765
1759426712,3.0,0.0,3.0,3.0,1.878339,0.0,7.0,-181.0,0.19511799965836588,0.0,5.0,1.0,0.0,0.0,0.0,7.0,-201.0,0.029742093306581768,3.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,0.07721439304469556,0.0,5.0,1.0,0.0,0.0,0.0,7.0,-201.0,0.17620196218362003,3.0,0.0,3.0,3.0,17.184219,0.0,7.0,-181.0,0.3481464867064904
1759426717,3.0,0.0,3.0,3.0,1.878339,0.0,7.0,-181.0,0.2651794895574388,0.0,5.0,1.0,0.0,0.0,0.0,7.0,-201.0,0.02293277168656653,3.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,0.07370475,0.0,5.0,1.0,0.0,0.0,0.0,7.0,-201.0,0.19436041101902846,3.0,0.0,3.0,3.0,17.184219,0.0,7.0,-181.0,0.3860768219141582
1759426722,3.0,0.0,3.0,3.0,1.878339,0.0,7.0,-181.0,0.2958229702567727,0.0,5.0,1.0,0.0,0.0,0.0,7.0,-201.0,0.023372191552188983,3.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,0.07370475,0.0,5.0,1.0,0.0,0.0,0.0,7.0,-201.0,0.15133399203299672,3.0,0.0,3.0,3.0,17.184219,0.0,7.0,-181.0,0.47429816989717327
1759426727,3.0,0.0,3.0,3.0,1.878339,0.0,7.0,-181.0,0.3110741509969369,0.0,5.0,1.0,0.0,0.0,0.0,7.0,-201.0,0.0127347723611592,3.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,,0.0,5.0,1.0,0.0,0.0,0.0,7.0,-201.0,0.1337822186088205,3.0,0.0,3.0,3.0,17.184219,0.0,7.0,-181.0,0.5676363086959741
1759426732,3.0,0.0,3.0,3.0,1.878339,0.0,7.0,-181.0,0.35457210577456433,0.0,5.0,1.0,0.0,0.0,0.0,7.0,-201.0,0.014092341985008422,3.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,,0.0,5.0,1.0,0.0,0.0,0.0,7.0,-201.0,0.1288430111018652,3.0,0.0,3.0,3.0,17.184219,0.0,7.0,-181.0,0.6018008044613032
1759426737,3.0,0.0,3.0,3.0,0.702075,0.0,7.0,-181.0,0.3680165710632166,0.0,5.0,1.0,3.0,0.023135,0.0,7.0,-201.0,0.016290835486190643,3.0,0.0,0.0,3.0,2.756876,0.0,7.0,-201.0,,0.0,5.0,1.0,3.0,1.426968,0.0,7.0,-201.0,0.1288430111018652,3.0,0.0,3.0,4.0,25.21559,0.0,7.0,-181.0,0.5931964679677918
1759426742,3.0,0.0,3.0,3.0,0.702075,0.0,7.0,-181.0,0.34387045517107145,0.0,5.0,1.0,3.0,0.023135,0.0,7.0,-201.0,0.014749154372076289,3.0,0.0,0.0,3.0,2.756876,0.0,7.0,-201.0,,0.0,5.0,1.0,3.0,1.426968,0.0,7.0,-201.0,0.1288430111018652,3.0,0.0,3.0,4.0,25.21559,0.0,7.0,-181.0,0.5716146549972031
1759426747,3.0,0.0,3.0,3.0,0.702075,0.0,7.0,-181.0,0.3221360290178923,0.0,5.0,1.0,3.0,0.023135,0.0,7.0,-201.0,0.0077892667844522995,3.0,0.0,0.0,3.0,2.756876,0.0,7.0,-201.0,,0.0,5.0,1.0,3.0,1.426968,0.0,7.0,-201.0,0.05076528934988382,3.0,0.0,3.0,4.0,25.21559,0.0,7.0,-181.0,0.5650807733351988
1759426752,3.0,0.0,3.0,3.0,0.702075,0.0,7.0,-181.0,0.34033473662068753,0.0,5.0,1.0,3.0,0.023135,0.0,7.0,-201.0,0.0077892667844522995,3.0,0.0,0.0,3.0,2.756876,0.0,7.0,-201.0,,0.0,5.0,1.0,3.0,1.426968,0.0,7.0,-201.0,0.05076528934988382,3.0,0.0,3.0,4.0,25.21559,0.0,7.0,-181.0,0.5053322264713895
1759426757,3.0,0.0,3.0,3.0,0.702075,0.0,7.0,-181.0,0.2848677399362667,0.0,5.0,1.0,3.0,0.023135,0.0,7.0,-201.0,0.00927108,3.0,0.0,0.0,3.0,2.756876,0.0,7.0,-201.0,,0.0,5.0,1.0,3.0,1.426968,0.0,7.0,-201.0,0.040911380098196476,3.0,0.0,3.0,4.0,25.21559,0.0,7.0,-181.0,0.4882313708867978
1759426757,3.0,0.0,3.0,,3.0,0.702075,0.0,7.0,-181.0,0.2883864596684822,0.0,5.0,1.0,3.0,0.023135,0.0,7.0,-201.0,0.006717777480065888,3.0,0.0,0.0,,3.0,2.756876,0.0,7.0,-201.0,0.08617526144206453,0.0,5.0,1.0,3.0,1.426968,0.0,7.0,-201.0,0.040911380098196476,3.0,0.0,3.0,,4.0,25.21559,0.0,7.0,-181.0,0.5310055446786515
1759426762,3.0,0.0,3.0,,3.0,0.702075,0.0,7.0,-181.0,0.3195492009846953,0.0,5.0,1.0,3.0,0.023135,0.0,7.0,-201.0,0.007976358173668915,3.0,0.0,0.0,,3.0,2.756876,0.0,7.0,-201.0,0.06557716958798462,0.0,5.0,1.0,3.0,1.426968,0.0,7.0,-201.0,0.03436624113882001,3.0,0.0,3.0,,4.0,25.21559,0.0,7.0,-181.0,0.5107045694827206
1759426767,3.0,0.0,3.0,,3.0,1.602876,0.0,7.0,-181.0,0.31025933695832025,0.0,0.0,1.0,0.0,0.0,0.0,7.0,-201.0,0.007976358173668915,3.0,0.0,0.0,,0.0,0.0,0.0,7.0,-211.0,0.042416464698589354,0.0,0.0,1.0,0.0,0.0,0.0,7.0,-201.0,0.03834710091172318,3.0,0.0,3.0,,3.0,14.120487,0.0,7.0,-181.0,0.5267750334285118
1759426772,3.0,0.0,3.0,,3.0,1.602876,0.0,7.0,-181.0,0.31775754936797135,0.0,0.0,1.0,0.0,0.0,0.0,7.0,-201.0,0.0058100754783219225,3.0,0.0,0.0,,0.0,0.0,0.0,7.0,-211.0,0.05119408609293589,0.0,0.0,1.0,0.0,0.0,0.0,7.0,-201.0,0.03834710091172318,3.0,0.0,3.0,,3.0,14.120487,0.0,7.0,-181.0,0.5052867710393413
1759426777,3.0,0.0,3.0,4.777379765312173,3.0,1.602876,0.0,7.0,-181.0,0.37349155920151644,0.0,0.0,1.0,0.0,0.0,0.0,7.0,-201.0,0.004874025441116125,3.0,0.0,0.0,3883.3216378693082,0.0,0.0,0.0,7.0,-211.0,0.05162352486229154,0.0,0.0,1.0,0.0,0.0,0.0,7.0,-201.0,0.030943511097410576,3.0,0.0,3.0,3748.999667519076,3.0,14.120487,0.0,7.0,-181.0,0.5579747949755922
1759426782,3.0,0.0,3.0,4.777379765312173,3.0,1.602876,0.0,7.0,-181.0,0.38655875806079276,0.0,0.0,1.0,0.0,0.0,0.0,7.0,-201.0,0.004874025441116125,3.0,0.0,0.0,3883.3216378693082,0.0,0.0,0.0,7.0,-211.0,0.04436694584033939,0.0,0.0,1.0,0.0,0.0,0.0,7.0,-201.0,0.0336130328692407,3.0,0.0,3.0,3748.999667519076,3.0,14.120487,0.0,7.0,-181.0,0.5075779401569055
1759426787,3.0,0.0,3.0,4.777379765312173,3.0,1.602876,0.0,7.0,-181.0,0.36783317864344833,0.0,0.0,1.0,0.0,0.0,0.0,7.0,-201.0,0.0005625753956051761,3.0,0.0,0.0,3883.3216378693082,0.0,0.0,0.0,7.0,-211.0,0.02641925603472128,0.0,0.0,1.0,0.0,0.0,0.0,7.0,-201.0,0.0336130328692407,3.0,0.0,3.0,3748.999667519076,3.0,14.120487,0.0,7.0,-181.0,0.5643409524592033
1759426792,3.0,0.0,3.0,4.777379765312173,3.0,1.602876,0.0,7.0,-181.0,0.4222357538517099,0.0,0.0,1.0,0.0,0.0,0.0,7.0,-201.0,0.0005625753956051761,3.0,0.0,0.0,3883.3216378693082,0.0,0.0,0.0,7.0,-211.0,0.050338711327413105,0.0,0.0,1.0,0.0,0.0,0.0,7.0,-201.0,0.0005233823443265847,3.0,0.0,3.0,3748.999667519076,3.0,14.120487,0.0,7.0,-181.0,0.5455333967499318
1759426797,1.0,2.0,1.0,4.777379765312173,0.0,0.0,0.0,7.0,-201.0,0.35439708307314316,0.0,3.0,1.0,0.0,0.0,0.0,7.0,-201.0,0.00892681172173789,3.0,0.0,0.0,3883.3216378693082,3.0,2106.336813,0.0,7.0,-211.0,0.05582565772132335,1.0,3.0,1.0,0.0,0.0,0.0,7.0,-201.0,0.04212136920543863,0.0,2.0,1.0,3748.999667519076,0.0,0.0,0.0,7.0,-201.0,0.5473160206271386
1759426802,1.0,2.0,1.0,4.777379765312173,0.0,0.0,0.0,7.0,-201.0,0.3063982277052796,0.0,3.0,1.0,0.0,0.0,0.0,7.0,-201.0,0.01358211341024219,3.0,0.0,0.0,3883.3216378693082,3.0,2106.336813,0.0,7.0,-211.0,0.05529607749049428,1.0,3.0,1.0,0.0,0.0,0.0,7.0,-201.0,0.07095649205191126,0.0,2.0,1.0,3748.999667519076,0.0,0.0,0.0,7.0,-201.0,0.43520194119872524
1759426807,1.0,2.0,1.0,,0.0,0.0,0.0,7.0,-201.0,0.3178802657911445,0.0,3.0,1.0,0.0,0.0,0.0,7.0,-201.0,0.01666639845057293,3.0,0.0,0.0,,3.0,2106.336813,0.0,7.0,-211.0,0.05749172775541321,1.0,3.0,1.0,0.0,0.0,0.0,7.0,-201.0,0.06711931908077556,0.0,2.0,1.0,,0.0,0.0,0.0,7.0,-201.0,0.3617896838093698
1759426812,1.0,2.0,1.0,,0.0,0.0,0.0,7.0,-201.0,0.24377806420701875,0.0,3.0,1.0,0.0,0.0,0.0,7.0,-201.0,0.013359368813191046,3.0,0.0,0.0,,3.0,2106.336813,0.0,7.0,-211.0,0.05749172775541321,1.0,3.0,1.0,0.0,0.0,0.0,7.0,-201.0,0.07972542290682298,0.0,2.0,1.0,,0.0,0.0,0.0,7.0,-201.0,0.3617896838093698
1759426817,1.0,2.0,1.0,,0.0,0.0,0.0,7.0,-201.0,0.1910994090888402,0.0,3.0,1.0,0.0,0.0,0.0,7.0,-201.0,0.01341466489888323,3.0,0.0,0.0,,3.0,2106.336813,0.0,7.0,-211.0,0.05596614933647637,1.0,3.0,1.0,0.0,0.0,0.0,7.0,-201.0,0.07049316066657409,0.0,2.0,1.0,,0.0,0.0,0.0,7.0,-201.0,0.256038318251946
1759426817,1.0,2.0,1.0,0.0,0.0,0.0,7.0,-201.0,0.1895568191541601,0.0,3.0,1.0,0.0,0.0,0.0,7.0,-201.0,0.012292679126836395,3.0,0.0,0.0,3.0,2106.336813,0.0,7.0,-211.0,,1.0,3.0,1.0,0.0,0.0,0.0,7.0,-201.0,0.06784357627619098,0.0,2.0,1.0,0.0,0.0,0.0,7.0,-201.0,0.2500507461470534
1759426822,1.0,2.0,1.0,0.0,0.0,0.0,7.0,-201.0,0.1584479520525099,0.0,3.0,1.0,0.0,0.0,0.0,7.0,-201.0,0.013834557324799096,3.0,0.0,0.0,3.0,2106.336813,0.0,7.0,-211.0,0.001637041359698081,1.0,3.0,1.0,0.0,0.0,0.0,7.0,-201.0,0.07703048918396932,0.0,2.0,1.0,0.0,0.0,0.0,7.0,-201.0,0.16319563702159856
1759426827,1.0,2.0,1.0,0.0,0.0,0.0,7.0,-201.0,0.08541359385231115,0.0,3.0,1.0,0.0,0.0,0.0,7.0,-201.0,0.014015056577223763,3.0,0.0,0.0,0.0,0.0,0.0,7.0,-201.0,0.002021901562749163,1.0,3.0,1.0,0.0,0.0,0.0,7.0,-201.0,0.0662439770017879,0.0,2.0,1.0,0.0,0.0,0.0,7.0,-201.0,0.09235625232623779
1759426832,1.0,2.0,1.0,0.0,0.0,0.0,7.0,-201.0,0.0663231471117449,0.0,3.0,1.0,0.0,0.0,0.0,7.0,-201.0,0.012733752820487464,3.0,0.0,0.0,0.0,0.0,0.0,7.0,-201.0,0.0024067617658002443,1.0,3.0,1.0,0.0,0.0,0.0,7.0,-201.0,0.06438744137066586,0.0,2.0,1.0,0.0,0.0,0.0,7.0,-201.0,0.0789199707859595
1759426837,1.0,2.0,1.0,0.0,0.0,0.0,7.0,-201.0,0.032549327228329365,0.0,3.0,1.0,0.0,0.0,0.0,7.0,-201.0,0.012990260770214377,3.0,0.0,0.0,0.0,0.0,0.0,7.0,-201.0,0.0017247042942314375,1.0,3.0,1.0,0.0,0.0,0.0,7.0,-201.0,0.06560491030957492,0.0,2.0,1.0,0.0,0.0,0.0,7.0,-201.0,0.04241347174151822
1759426842,1.0,2.0,1.0,0.0,0.0,0.0,7.0,-201.0,0.02883407429850417,0.0,3.0,1.0,0.0,0.0,0.0,7.0,-201.0,0.01224153700638789,3.0,0.0,0.0,0.0,0.0,0.0,7.0,-201.0,0.001958060984494592,1.0,3.0,1.0,0.0,0.0,0.0,7.0,-201.0,0.0037020986515493596,0.0,2.0,1.0,0.0,0.0,0.0,7.0,-201.0,0.04085580501058209
1759426847,1.0,2.0,1.0,0.0,0.0,0.0,7.0,-201.0,0.031066125799086013,0.0,3.0,1.0,0.0,0.0,0.0,7.0,-201.0,0.001801390203370478,3.0,0.0,0.0,0.0,0.0,0.0,7.0,-201.0,0.0021914176747577464,1.0,3.0,1.0,0.0,0.0,0.0,7.0,-201.0,0.003590296970377002,0.0,2.0,1.0,0.0,0.0,0.0,7.0,-201.0,0.0062945043354155255
1759426852,1.0,2.0,1.0,0.0,0.0,0.0,7.0,-201.0,0.07684805368331277,0.0,3.0,1.0,0.0,0.0,0.0,7.0,-201.0,0.0022324897006913286,3.0,0.0,0.0,0.0,0.0,0.0,7.0,-201.0,0.002139370833333333,1.0,3.0,1.0,0.0,0.0,0.0,7.0,-201.0,0.0034784952892046445,0.0,2.0,1.0,0.0,0.0,0.0,7.0,-201.0,0.12958658283711474
