index,srv-geo_autoscaler_requested_pods,srv-geo_autoscaler_terminating_pods,srv-geo_autoscaler_actual_pods,srv-geo_autoscaler_desired_pods,srv-geo_autoscaler_stable_request_concurrency,srv-geo_autoscaler_panic_request_concurrency,srv-geo_autoscaler_target_concurrency_per_pod,srv-geo_autoscaler_excess_burst_capacity,srv-geo_container_cpu_usage_seconds_total,srv-profile_autoscaler_requested_pods,srv-profile_autoscaler_terminating_pods,srv-profile_autoscaler_actual_pods,srv-profile_autoscaler_desired_pods,srv-profile_autoscaler_stable_request_concurrency,srv-profile_autoscaler_panic_request_concurrency,srv-profile_autoscaler_target_concurrency_per_pod,srv-profile_autoscaler_excess_burst_capacity,srv-profile_container_cpu_usage_seconds_total,srv-rate_autoscaler_requested_pods,srv-rate_autoscaler_terminating_pods,srv-rate_autoscaler_actual_pods,srv-rate_autoscaler_desired_pods,srv-rate_autoscaler_stable_request_concurrency,srv-rate_autoscaler_panic_request_concurrency,srv-rate_autoscaler_target_concurrency_per_pod,srv-rate_autoscaler_excess_burst_capacity,srv-rate_container_cpu_usage_seconds_total,srv-recommendation_autoscaler_requested_pods,srv-recommendation_autoscaler_terminating_pods,srv-recommendation_autoscaler_actual_pods,srv-recommendation_autoscaler_desired_pods,srv-recommendation_autoscaler_stable_request_concurrency,srv-recommendation_autoscaler_panic_request_concurrency,srv-recommendation_autoscaler_target_concurrency_per_pod,srv-recommendation_autoscaler_excess_burst_capacity,srv-recommendation_container_cpu_usage_seconds_total,srv-reservation_autoscaler_requested_pods,srv-reservation_autoscaler_terminating_pods,srv-reservation_autoscaler_actual_pods,srv-reservation_autoscaler_desired_pods,srv-reservation_autoscaler_stable_request_concurrency,srv-reservation_autoscaler_panic_request_concurrency,srv-reservation_autoscaler_target_concurrency_per_pod,srv-reservation_autoscaler_excess_burst_capacity,srv-reservation_container_cpu_usage_seconds_total,srv-search_autoscaler_requested_pods,srv-search_autoscaler_terminating_pods,srv-search_autoscaler_actual_pods,srv-search_autoscaler_desired_pods,srv-search_autoscaler_stable_request_concurrency,srv-search_autoscaler_panic_request_concurrency,srv-search_autoscaler_target_concurrency_per_pod,srv-search_autoscaler_excess_burst_capacity,srv-search_container_cpu_usage_seconds_total
1759621345,1.0,2.0,1.0,,1.0,0.0,0.0,7.0,-181.0,0.02712334583766565,1.0,2.0,1.0,,1.0,-1e-06,0.0,7.0,-181.0,0.04386937169389742,1.0,2.0,1.0,,0.0,0.0,0.0,7.0,-201.0,0.0020905666666666666,3.0,0.0,3.0,3.0,0.221301,0.618466,70.0,88.0,0.07732417814298136,0.0,3.0,0.0,,0.0,0.0,0.0,7.0,-211.0,0.0009722103578979952,1.0,2.0,1.0,,1.0,0.0,0.0,7.0,-181.0,0.057904029353670686
1759621345,1.0,2.0,1.0,1.0,0.0,0.0,7.0,-181.0,0.05479905955317323,1.0,2.0,1.0,1.0,-1e-06,0.0,7.0,-181.0,0.04386937169389742,1.0,2.0,1.0,0.0,0.0,0.0,7.0,-201.0,0.0020905666666666666,3.0,0.0,3.0,3.0,0.221301,0.618466,70.0,88.0,0.07732417814298136,0.0,3.0,0.0,0.0,0.0,0.0,7.0,-211.0,0.0009722103578979952,1.0,2.0,1.0,1.0,0.0,0.0,7.0,-181.0,0.0812110395603166
1759621350,3.0,0.0,2.0,3.0,2.081888,0.0,7.0,-191.0,0.0908224608869223,3.0,2.0,3.0,3.0,2.418087,0.0,7.0,-181.0,0.08250907066873789,3.0,0.0,0.0,3.0,327.632249,0.0,7.0,-201.0,0.0020905666666666666,3.0,0.0,3.0,3.0,0.566521,0.895566,70.0,88.0,0.07736861736854171,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,0.0008248409830829153,3.0,2.0,3.0,6.0,1032.576321,0.0,7.0,-181.0,0.07101880183338162
1759621355,3.0,0.0,2.0,3.0,2.081888,0.0,7.0,-191.0,0.1091771762707478,3.0,2.0,3.0,3.0,2.418087,0.0,7.0,-181.0,0.11653071681231286,3.0,0.0,0.0,3.0,327.632249,0.0,7.0,-201.0,0.002155625,3.0,0.0,3.0,3.0,0.566521,0.895566,70.0,88.0,0.09845266669707031,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,0.0004464335898346553,3.0,2.0,3.0,6.0,1032.576321,0.0,7.0,-181.0,0.18916814094460607
1759621360,3.0,0.0,2.0,3.0,2.081888,0.0,7.0,-191.0,0.14435927727385786,3.0,2.0,3.0,3.0,2.418087,0.0,7.0,-181.0,0.11788374435007105,3.0,0.0,0.0,3.0,327.632249,0.0,7.0,-201.0,0.002155625,3.0,0.0,3.0,3.0,0.566521,0.895566,70.0,88.0,0.10012689898619503,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,,3.0,2.0,3.0,6.0,1032.576321,0.0,7.0,-181.0,0.2150107866951558
1759621365,3.0,0.0,2.0,3.0,2.081888,0.0,7.0,-191.0,0.15888321471098227,3.0,2.0,3.0,3.0,2.418087,0.0,7.0,-181.0,0.14094654302001589,3.0,0.0,0.0,3.0,327.632249,0.0,7.0,-201.0,0.0019521438038560353,3.0,0.0,3.0,3.0,0.566521,0.895566,70.0,88.0,0.11890637931693399,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,,3.0,2.0,3.0,6.0,1032.576321,0.0,7.0,-181.0,0.24267096873581295
1759621370,3.0,0.0,2.0,3.0,2.081888,0.0,7.0,-191.0,0.21810281275509616,3.0,2.0,3.0,3.0,2.418087,0.0,7.0,-181.0,0.15036717175270944,3.0,0.0,0.0,3.0,327.632249,0.0,7.0,-201.0,0.0015956594803674146,3.0,0.0,3.0,3.0,0.566521,0.895566,70.0,88.0,0.13249438793943527,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,,3.0,2.0,3.0,6.0,1032.576321,0.0,7.0,-181.0,0.29400908564857486
1759621375,3.0,0.0,2.0,3.0,2.081888,0.0,7.0,-191.0,0.2284362830115513,3.0,2.0,3.0,3.0,2.418087,0.0,7.0,-181.0,0.1730454057740148,3.0,0.0,0.0,3.0,327.632249,0.0,7.0,-201.0,,3.0,0.0,3.0,3.0,0.566521,0.895566,70.0,88.0,0.14244634114521507,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,,3.0,2.0,3.0,6.0,1032.576321,0.0,7.0,-181.0,0.36295269495822724
1759621380,3.0,0.0,3.0,3.0,1.466639,0.0,7.0,-181.0,0.2443476288292586,3.0,0.0,3.0,3.0,3.358188,0.0,7.0,-181.0,0.2068282096872385,3.0,2.0,0.0,3.0,445.338196,0.0,7.0,-211.0,,3.0,0.0,3.0,3.0,0.776657,0.797915,70.0,88.0,0.1430155082721133,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,,3.0,0.0,3.0,6.0,730.402201,0.0,7.0,-181.0,0.3955388571977363
1759621385,3.0,0.0,3.0,3.0,1.466639,0.0,7.0,-181.0,0.23895484785122703,3.0,0.0,3.0,3.0,3.358188,0.0,7.0,-181.0,0.22001054016963947,3.0,2.0,0.0,3.0,445.338196,0.0,7.0,-211.0,,3.0,0.0,3.0,3.0,0.776657,0.797915,70.0,88.0,0.14718734245714743,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,,3.0,0.0,3.0,6.0,730.402201,0.0,7.0,-181.0,0.4222147313458619
1759621390,3.0,0.0,3.0,3.0,1.466639,0.0,7.0,-181.0,0.2821506044635784,3.0,0.0,3.0,3.0,3.358188,0.0,7.0,-181.0,0.22074562711653423,3.0,2.0,0.0,3.0,445.338196,0.0,7.0,-211.0,,3.0,0.0,3.0,3.0,0.776657,0.797915,70.0,88.0,0.14254522866866187,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,,3.0,0.0,3.0,6.0,730.402201,0.0,7.0,-181.0,0.4737120670827195
1759621395,3.0,0.0,3.0,3.0,1.466639,0.0,7.0,-181.0,0.29830678954805623,3.0,0.0,3.0,3.0,3.358188,0.0,7.0,-181.0,0.25282955374046323,3.0,2.0,0.0,3.0,445.338196,0.0,7.0,-211.0,,3.0,0.0,3.0,3.0,0.776657,0.797915,70.0,88.0,0.15755157857421917,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,,3.0,0.0,3.0,6.0,730.402201,0.0,7.0,-181.0,0.4830973081905506
1759621400,3.0,0.0,3.0,3.0,1.466639,0.0,7.0,-181.0,0.3012689927512781,3.0,0.0,3.0,3.0,3.358188,0.0,7.0,-181.0,0.2676761919709244,3.0,2.0,0.0,3.0,445.338196,0.0,7.0,-211.0,,3.0,0.0,3.0,3.0,0.776657,0.797915,70.0,88.0,0.15446082506029007,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,,3.0,0.0,3.0,6.0,730.402201,0.0,7.0,-181.0,0.4698570889684158
1759621405,3.0,0.0,3.0,3.0,1.466639,0.0,7.0,-181.0,0.2832878728843232,3.0,0.0,3.0,3.0,3.358188,0.0,7.0,-181.0,0.27024312260317207,3.0,2.0,0.0,3.0,445.338196,0.0,7.0,-211.0,,3.0,0.0,3.0,3.0,0.776657,0.797915,70.0,88.0,0.1445987568711527,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,,3.0,0.0,3.0,6.0,730.402201,0.0,7.0,-181.0,0.43979729274917473
1759621405,3.0,0.0,3.0,3.0,1.466639,0.0,7.0,-181.0,0.2862016559563827,3.0,0.0,3.0,3.0,3.358188,0.0,7.0,-181.0,0.2727325019031786,3.0,2.0,0.0,3.0,445.338196,0.0,7.0,-211.0,0.1987427735872567,3.0,0.0,3.0,3.0,0.776657,0.797915,70.0,88.0,0.1557012506581355,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,3.0,0.0,3.0,6.0,730.402201,0.0,7.0,-181.0,0.5446259126474834
1759621410,3.0,0.0,3.0,3.0,1.455826,0.0,7.0,-181.0,0.2990995920856764,3.0,0.0,3.0,3.0,4.443955,0.0,7.0,-181.0,0.2861553326452084,3.0,0.0,0.0,3.0,743.158625,0.0,7.0,-211.0,0.16658372412419326,3.0,0.0,3.0,3.0,0.871295,0.948515,70.0,88.0,0.17479870736954578,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,3.0,0.0,3.0,3.0,12.151988,0.0,7.0,-181.0,0.5181497791010603
1759621415,3.0,0.0,3.0,3.0,1.455826,0.0,7.0,-181.0,0.3088453655444608,3.0,0.0,3.0,3.0,4.443955,0.0,7.0,-181.0,0.2973608822532065,3.0,0.0,0.0,3.0,743.158625,0.0,7.0,-211.0,0.16326097416477142,3.0,0.0,3.0,3.0,0.871295,0.948515,70.0,88.0,0.17787382315470027,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,3.0,0.0,3.0,3.0,12.151988,0.0,7.0,-181.0,0.5654069859840838
1759621420,3.0,0.0,3.0,3.0,1.455826,0.0,7.0,-181.0,0.303634062560823,3.0,0.0,3.0,3.0,4.443955,0.0,7.0,-181.0,0.28395493921976295,3.0,0.0,0.0,3.0,743.158625,0.0,7.0,-211.0,0.17610740984739934,3.0,0.0,3.0,3.0,0.871295,0.948515,70.0,88.0,0.1831456621993194,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,3.0,0.0,3.0,3.0,12.151988,0.0,7.0,-181.0,0.5654069859840838
1759621425,3.0,0.0,3.0,3.0,1.455826,0.0,7.0,-181.0,0.30952577564946576,3.0,0.0,3.0,3.0,4.443955,0.0,7.0,-181.0,0.3074015101893002,3.0,0.0,0.0,3.0,743.158625,0.0,7.0,-211.0,0.13171233300961527,3.0,0.0,3.0,3.0,0.871295,0.948515,70.0,88.0,0.188101911319829,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,3.0,0.0,3.0,3.0,12.151988,0.0,7.0,-181.0,0.5521304622570766
1759621430,3.0,0.0,3.0,3.0,1.455826,0.0,7.0,-181.0,0.3095431144269334,3.0,0.0,3.0,3.0,4.443955,0.0,7.0,-181.0,0.3074015101893002,3.0,0.0,0.0,3.0,743.158625,0.0,7.0,-211.0,0.13260593230101336,3.0,0.0,3.0,3.0,0.871295,0.948515,70.0,88.0,0.19492043388880634,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,3.0,0.0,3.0,3.0,12.151988,0.0,7.0,-181.0,0.5660323725298777
1759621435,3.0,0.0,3.0,3.0,1.455826,0.0,7.0,-181.0,0.30668830918362555,3.0,0.0,3.0,3.0,4.443955,0.0,7.0,-181.0,0.27394462747558007,3.0,0.0,0.0,3.0,743.158625,0.0,7.0,-211.0,0.14060605762924283,3.0,0.0,3.0,3.0,0.871295,0.948515,70.0,88.0,0.1745126894243206,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,3.0,0.0,3.0,3.0,12.151988,0.0,7.0,-181.0,0.563342726176913
1759621440,3.0,0.0,3.0,3.0,1.027607,0.0,7.0,-181.0,0.30886948749480575,3.0,0.0,3.0,3.0,1.846376,0.0,7.0,-181.0,0.27116422511030414,3.0,2.0,1.0,3.0,258.073844,0.0,7.0,-201.0,0.12799697771018737,3.0,0.0,3.0,3.0,0.871804,0.46338,70.0,88.0,0.17752560796064693,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,3.0,0.0,3.0,6.0,874.372829,0.0,7.0,-181.0,0.508090710750833
1759621445,3.0,0.0,3.0,3.0,1.027607,0.0,7.0,-181.0,0.2845319878126016,3.0,0.0,3.0,3.0,1.846376,0.0,7.0,-181.0,0.2819197593273518,3.0,2.0,1.0,3.0,258.073844,0.0,7.0,-201.0,0.1729849390430933,3.0,0.0,3.0,3.0,0.871804,0.46338,70.0,88.0,0.17826489409612134,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,3.0,0.0,3.0,6.0,874.372829,0.0,7.0,-181.0,0.5314951179364359
1759621450,3.0,0.0,3.0,3.0,1.027607,0.0,7.0,-181.0,0.29603576568954243,3.0,0.0,3.0,3.0,1.846376,0.0,7.0,-181.0,0.26906462349387295,3.0,2.0,1.0,3.0,258.073844,0.0,7.0,-201.0,0.14499162204585953,3.0,0.0,3.0,3.0,0.871804,0.46338,70.0,88.0,0.17775004244481804,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,3.0,0.0,3.0,6.0,874.372829,0.0,7.0,-181.0,0.5320410572324346
1759621455,3.0,0.0,3.0,3.0,1.027607,0.0,7.0,-181.0,0.27686060595427037,3.0,0.0,3.0,3.0,1.846376,0.0,7.0,-181.0,0.2642470453696936,3.0,2.0,1.0,3.0,258.073844,0.0,7.0,-201.0,0.1691219758041325,3.0,0.0,3.0,3.0,0.871804,0.46338,70.0,88.0,0.16393711328261823,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,3.0,0.0,3.0,6.0,874.372829,0.0,7.0,-181.0,0.49713073918416484
1759621460,3.0,0.0,3.0,3.0,1.027607,0.0,7.0,-181.0,0.28610410664843,3.0,0.0,3.0,3.0,1.846376,0.0,7.0,-181.0,0.2642470453696936,3.0,2.0,1.0,3.0,258.073844,0.0,7.0,-201.0,0.1862127254996843,3.0,0.0,3.0,3.0,0.871804,0.46338,70.0,88.0,0.17139383902423427,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,3.0,0.0,3.0,6.0,874.372829,0.0,7.0,-181.0,0.5003325321674048
1759621465,3.0,0.0,3.0,3.0,1.027607,0.0,7.0,-181.0,0.24373091517096407,3.0,0.0,3.0,3.0,1.846376,0.0,7.0,-181.0,0.2154799211509527,3.0,2.0,1.0,3.0,258.073844,0.0,7.0,-201.0,0.18364079409323128,3.0,0.0,3.0,3.0,0.871804,0.46338,70.0,88.0,0.15981598286760107,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,3.0,0.0,3.0,6.0,874.372829,0.0,7.0,-181.0,0.5003325321674048
1759621465,3.0,0.0,3.0,3.0,1.027607,0.0,7.0,-181.0,0.24373091517096407,3.0,0.0,3.0,3.0,1.846376,0.0,7.0,-181.0,0.23317630358106428,3.0,2.0,1.0,3.0,258.073844,0.0,7.0,-201.0,,3.0,0.0,3.0,3.0,0.871804,0.46338,70.0,88.0,0.1603429586804349,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,3.0,0.0,3.0,6.0,874.372829,0.0,7.0,-181.0,0.5003325321674048
1759621470,3.0,0.0,3.0,3.0,2.01573,0.0,7.0,-181.0,0.28408058631178534,3.0,0.0,3.0,3.0,3.701609,0.0,7.0,-181.0,0.2657266900359273,3.0,2.0,0.0,0.0,0.0,0.0,7.0,-211.0,,3.0,0.0,3.0,3.0,1.027562,1.570473,70.0,87.0,0.16745017707041165,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,3.0,0.0,3.0,6.0,1101.924776,0.0,7.0,-181.0,0.47978312044907256
1759621475,3.0,0.0,3.0,3.0,2.01573,0.0,7.0,-181.0,0.2783739823459481,3.0,0.0,3.0,3.0,3.701609,0.0,7.0,-181.0,0.2657266900359273,3.0,2.0,0.0,0.0,0.0,0.0,7.0,-211.0,,3.0,0.0,3.0,3.0,1.027562,1.570473,70.0,87.0,0.17419008927347243,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,3.0,0.0,3.0,6.0,1101.924776,0.0,7.0,-181.0,0.502897294105509
1759621480,3.0,0.0,3.0,3.0,2.01573,0.0,7.0,-181.0,0.28075192139357985,3.0,0.0,3.0,3.0,3.701609,0.0,7.0,-181.0,0.26439308779378323,3.0,2.0,0.0,0.0,0.0,0.0,7.0,-211.0,,3.0,0.0,3.0,3.0,1.027562,1.570473,70.0,87.0,0.17265149194100501,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,3.0,0.0,3.0,6.0,1101.924776,0.0,7.0,-181.0,0.5076768132053535
1759621485,3.0,0.0,3.0,3.0,2.01573,0.0,7.0,-181.0,0.29711346411870326,3.0,0.0,3.0,3.0,3.701609,0.0,7.0,-181.0,0.28377236505706893,3.0,2.0,0.0,0.0,0.0,0.0,7.0,-211.0,,3.0,0.0,3.0,3.0,1.027562,1.570473,70.0,87.0,0.17654588999711707,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,3.0,0.0,3.0,6.0,1101.924776,0.0,7.0,-181.0,0.5103731572400956
1759621490,3.0,0.0,3.0,3.0,2.01573,0.0,7.0,-181.0,0.284240685956781,3.0,0.0,3.0,3.0,3.701609,0.0,7.0,-181.0,0.27776752023658013,3.0,2.0,0.0,0.0,0.0,0.0,7.0,-211.0,,3.0,0.0,3.0,3.0,1.027562,1.570473,70.0,87.0,0.18502143616982059,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,3.0,0.0,3.0,6.0,1101.924776,0.0,7.0,-181.0,0.5343946809905468
1759621495,3.0,0.0,3.0,3.0,2.01573,0.0,7.0,-181.0,0.29609733387060744,3.0,0.0,3.0,3.0,3.701609,0.0,7.0,-181.0,0.25642459868504414,3.0,2.0,0.0,0.0,0.0,0.0,7.0,-211.0,0.0006968338876404492,3.0,0.0,3.0,3.0,1.027562,1.570473,70.0,87.0,0.1847901969677918,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,3.0,0.0,3.0,6.0,1101.924776,0.0,7.0,-181.0,0.533105002942337
1759621500,3.0,0.0,3.0,3.0,2.459469,0.0,7.0,-181.0,0.3113857287951126,3.0,0.0,3.0,3.0,2.984334,0.0,7.0,-181.0,0.2889499378108351,3.0,2.0,0.0,3.0,902.851753,0.0,7.0,-211.0,0.0008073582322097376,3.0,0.0,3.0,3.0,1.220717,1.129375,70.0,87.0,0.18747264947905945,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,3.0,0.0,3.0,6.0,42.995909,0.0,7.0,-181.0,0.4970353331731835
1759621505,3.0,0.0,3.0,3.0,2.459469,0.0,7.0,-181.0,0.3109364965226676,3.0,0.0,3.0,3.0,2.984334,0.0,7.0,-181.0,0.2889499378108351,3.0,2.0,0.0,3.0,902.851753,0.0,7.0,-211.0,0.0009178825767790262,3.0,0.0,3.0,3.0,1.220717,1.129375,70.0,87.0,0.1881262529263946,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,3.0,0.0,3.0,6.0,42.995909,0.0,7.0,-181.0,0.5558817208364599
1759621510,3.0,0.0,3.0,3.0,2.459469,0.0,7.0,-181.0,0.2894576874984277,3.0,0.0,3.0,3.0,2.984334,0.0,7.0,-181.0,0.26021081592532724,3.0,2.0,0.0,3.0,902.851753,0.0,7.0,-211.0,0.0007869333333333332,3.0,0.0,3.0,3.0,1.220717,1.129375,70.0,87.0,0.18479455719805993,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,3.0,0.0,3.0,6.0,42.995909,0.0,7.0,-181.0,0.5637468352481463
1759621515,3.0,0.0,3.0,3.0,2.459469,0.0,7.0,-181.0,0.3043119876687021,3.0,0.0,3.0,3.0,2.984334,0.0,7.0,-181.0,0.25678140574198716,3.0,2.0,0.0,3.0,902.851753,0.0,7.0,-211.0,0.001577142890181049,3.0,0.0,3.0,3.0,1.220717,1.129375,70.0,87.0,0.16110092421745267,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,3.0,0.0,3.0,6.0,42.995909,0.0,7.0,-181.0,0.5753158092974212
1759621520,3.0,0.0,3.0,3.0,2.459469,0.0,7.0,-181.0,0.27749626221821944,3.0,0.0,3.0,3.0,2.984334,0.0,7.0,-181.0,0.26386409360137547,3.0,2.0,0.0,3.0,902.851753,0.0,7.0,-211.0,0.0017116468234503353,3.0,0.0,3.0,3.0,1.220717,1.129375,70.0,87.0,0.17267018584282812,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,3.0,0.0,3.0,6.0,42.995909,0.0,7.0,-181.0,0.5350336264262596
1759621525,3.0,0.0,3.0,3.0,2.459469,0.0,7.0,-181.0,0.2545310469667597,3.0,0.0,3.0,3.0,2.984334,0.0,7.0,-181.0,0.24069199706754538,3.0,2.0,0.0,3.0,902.851753,0.0,7.0,-211.0,0.001745939887805764,3.0,0.0,3.0,3.0,1.220717,1.129375,70.0,87.0,0.15704407249865307,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,3.0,0.0,3.0,6.0,42.995909,0.0,7.0,-181.0,0.5208074153258425
1759621525,3.0,0.0,3.0,3.0,2.459469,0.0,7.0,-181.0,0.27737434725398596,3.0,0.0,3.0,3.0,2.984334,0.0,7.0,-181.0,0.2550237979927414,3.0,2.0,0.0,3.0,902.851753,0.0,7.0,-211.0,0.001745939887805764,3.0,0.0,3.0,3.0,1.220717,1.129375,70.0,87.0,0.15704407249865307,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,3.0,0.0,3.0,6.0,42.995909,0.0,7.0,-181.0,0.5621103008547864
1759621530,3.0,0.0,3.0,3.0,1.692189,0.0,7.0,-181.0,0.28426386665783043,3.0,0.0,3.0,3.0,4.105287,0.0,7.0,-181.0,0.2659113687720843,3.0,4.0,1.0,3.0,97.039229,0.0,7.0,-211.0,0.0017802329521611924,3.0,0.0,3.0,3.0,1.129425,1.247404,70.0,87.0,0.16460638314766735,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,3.0,0.0,3.0,6.0,1356.803304,0.0,7.0,-181.0,0.5610288674613974
1759621535,3.0,0.0,3.0,3.0,1.692189,0.0,7.0,-181.0,0.285063581870728,3.0,0.0,3.0,3.0,4.105287,0.0,7.0,-181.0,0.24422988111117788,3.0,4.0,1.0,3.0,97.039229,0.0,7.0,-211.0,0.0008766666666666665,3.0,0.0,3.0,3.0,1.129425,1.247404,70.0,87.0,0.16314869821938285,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,3.0,0.0,3.0,6.0,1356.803304,0.0,7.0,-181.0,0.5499038581477214
1759621540,3.0,0.0,3.0,3.0,1.692189,0.0,7.0,-181.0,0.258942579526525,3.0,0.0,3.0,3.0,4.105287,0.0,7.0,-181.0,0.2512300941514289,3.0,4.0,1.0,3.0,97.039229,0.0,7.0,-211.0,0.0008766666666666665,3.0,0.0,3.0,3.0,1.129425,1.247404,70.0,87.0,0.16124323758730236,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,3.0,0.0,3.0,6.0,1356.803304,0.0,7.0,-181.0,0.5445964247949907
1759621545,3.0,0.0,3.0,3.0,1.692189,0.0,7.0,-181.0,0.23790071771885424,3.0,0.0,3.0,3.0,4.105287,0.0,7.0,-181.0,0.25155953260356534,3.0,4.0,1.0,3.0,97.039229,0.0,7.0,-211.0,0.0009307499999999998,3.0,0.0,3.0,3.0,1.129425,1.247404,70.0,87.0,0.15171742562018858,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,3.0,0.0,3.0,6.0,1356.803304,0.0,7.0,-181.0,0.5377231103821559
1759621550,3.0,0.0,3.0,3.0,1.692189,0.0,7.0,-181.0,0.25295792163885006,3.0,0.0,3.0,3.0,4.105287,0.0,7.0,-181.0,0.24890262677914687,3.0,4.0,1.0,3.0,97.039229,0.0,7.0,-211.0,0.0008976941544425355,3.0,0.0,3.0,3.0,1.129425,1.247404,70.0,87.0,0.15171742562018858,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,3.0,0.0,3.0,6.0,1356.803304,0.0,7.0,-181.0,0.5296141550268001
1759621555,3.0,0.0,3.0,3.0,1.692189,0.0,7.0,-181.0,0.2740768388938759,3.0,0.0,3.0,3.0,4.105287,0.0,7.0,-181.0,0.2506537976978557,3.0,4.0,1.0,3.0,97.039229,0.0,7.0,-211.0,0.0007528767455178185,3.0,0.0,3.0,3.0,1.129425,1.247404,70.0,87.0,0.1572353035957847,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,3.0,0.0,3.0,6.0,1356.803304,0.0,7.0,-181.0,0.5411660898880222
1759621560,3.0,0.0,3.0,3.0,2.859011,0.0,7.0,-181.0,0.280747975459272,3.0,0.0,3.0,3.0,2.58796,0.0,7.0,-181.0,0.22980644008384268,3.0,0.0,0.0,3.0,262.372317,0.0,7.0,-201.0,,3.0,0.0,3.0,3.0,0.906229,1.068185,70.0,87.0,0.1544802856203359,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,3.0,0.0,3.0,6.0,927.796891,0.0,7.0,-181.0,0.5330959747638156
1759621565,3.0,0.0,3.0,3.0,2.859011,0.0,7.0,-181.0,0.28381245998627586,3.0,0.0,3.0,3.0,2.58796,0.0,7.0,-181.0,0.2643571244663039,3.0,0.0,0.0,3.0,262.372317,0.0,7.0,-201.0,,3.0,0.0,3.0,3.0,0.906229,1.068185,70.0,87.0,0.17198240131291848,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,3.0,0.0,3.0,6.0,927.796891,0.0,7.0,-181.0,0.5187474380069849
1759621570,3.0,0.0,3.0,3.0,2.859011,0.0,7.0,-181.0,0.2975805024724377,3.0,0.0,3.0,3.0,2.58796,0.0,7.0,-181.0,0.2664659426161972,3.0,0.0,0.0,3.0,262.372317,0.0,7.0,-201.0,,3.0,0.0,3.0,3.0,0.906229,1.068185,70.0,87.0,0.1663496360829143,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,3.0,0.0,3.0,6.0,927.796891,0.0,7.0,-181.0,0.541834078073742
1759621575,3.0,0.0,3.0,3.0,2.859011,0.0,7.0,-181.0,0.30110881650730204,3.0,0.0,3.0,3.0,2.58796,0.0,7.0,-181.0,0.26210072619331637,3.0,0.0,0.0,3.0,262.372317,0.0,7.0,-201.0,,3.0,0.0,3.0,3.0,0.906229,1.068185,70.0,87.0,0.18137051828279704,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,3.0,0.0,3.0,6.0,927.796891,0.0,7.0,-181.0,0.5486588952535976
